City1,City2
Kadayam,Tiruchirappalli
Kadayam,Thiruvananthapuram
Kadayam,Kochi
"Hazratpur Puthari",Dehradun
"Hazratpur Puthari",Jaipur
"Hazratpur Puthari",Chandigarh
"Hazratpur Puthari","New Delhi"
Hasanpur(Begusarai),Bagdogra
Hasanpur(Begusarai),Patna
Hasanpur(Begusarai),Ranchi
Hasanpur(Begusarai),Gaya
Hasanpur(Begusarai),Kolkata
Hasanpur(Begusarai),Varanasi
Mogalha,Patna
Mogalha,Lucknow
Mogalha,Gaya
Mogalha,"New Delhi"
Mogalha,Varanasi
Haroni,Lucknow
Haroni,"New Delhi"
Haroni,Varanasi
Rajam,Visakhapatnam
Rajam,Bhubaneshwar
Rajam,Hyderabad
Gachhipura,Udaipur
Gachhipura,Jaipur
Gachhipura,"New Delhi"
Gachhipura,Jodhpur
Malhoopur,Dehradun
Malhoopur,Bhopal
Malhoopur,Lucknow
Malhoopur,Jaipur
Malhoopur,"New Delhi"
Malhoopur,Varanasi
Amita,Patna
Amita,Bhubaneshwar
Amita,Ranchi
Amita,Gaya
Amita,Kolkata
"Pradhan Khunta",Bagdogra
"Pradhan Khunta",Patna
"Pradhan Khunta",Ranchi
"Pradhan Khunta",Gaya
"Pradhan Khunta",Kolkata
Sheikhpura,Bagdogra
Sheikhpura,Patna
Sheikhpura,Ranchi
Sheikhpura,Gaya
Sheikhpura,Kolkata
Sheikhpura,Varanasi
Chitali,Mumbai
Chitali,Pune
Chitali,Vadodara
Chitali,Aurangabad
Korai(Jajpur),Bhubaneshwar
Korai(Jajpur),Ranchi
Korai(Jajpur),Kolkata
Chitholia,Guwahati
Chitholia,Bagdogra
Chitholia,Patna
Chitholia,Agartala
Chitholia,Ranchi
Chitholia,Gaya
Chitholia,Kolkata
Kayalpattinam,Coimbatore
Kayalpattinam,Madurai
Kayalpattinam,Bengaluru
Kayalpattinam,Tiruchirappalli
Kayalpattinam,Thiruvananthapuram
Kayalpattinam,Kochi
"Chhata Rural",Dehradun
"Chhata Rural",Jaipur
"Chhata Rural",Chandigarh
"Chhata Rural","New Delhi"
Talamadugu,Raipur
Talamadugu,Bhopal
Talamadugu,Hyderabad
Talamadugu,Indore
Talamadugu,Aurangabad
Talamadugu,Nagpur
"Unaula Awal",Patna
"Unaula Awal",Lucknow
"Unaula Awal",Gaya
"Unaula Awal","New Delhi"
"Unaula Awal",Varanasi
Indore,Mumbai
Indore,Bhopal
Indore,Indore
"Pandilla Palle",Chennai
"Pandilla Palle",Tirupati
"Pandilla Palle",Visakhapatnam
"Pandilla Palle",Hyderabad
"Pandilla Palle",Bengaluru
Surajpur,Raipur
Surajpur,Patna
Surajpur,Bhubaneshwar
Surajpur,Lucknow
Surajpur,Ranchi
Surajpur,Gaya
Surajpur,Kolkata
Surajpur,Varanasi
Surajpur,Nagpur
Gerusoppa,Kozhikode
Gerusoppa,Bengaluru
Gerusoppa,Dabolim
Gerusoppa,Mangalore
Durg,Raipur
Durg,Hyderabad
Durg,Nagpur
Talera,Udaipur
Talera,Bhopal
Talera,Jaipur
Talera,Ahmedabad
Talera,Indore
Talera,"New Delhi"
Talera,Vadodara
Talera,Jodhpur
Hamidnagar,Lucknow
Hamidnagar,"New Delhi"
Hamidnagar,Varanasi
Koderma,Patna
Koderma,Ranchi
Koderma,Gaya
Koderma,Kolkata
Koderma,Varanasi
Kakiriguma,Raipur
Kakiriguma,Visakhapatnam
Kakiriguma,Bhubaneshwar
Kakiriguma,Hyderabad
Ashokpur,Dehradun
Ashokpur,Lucknow
Ashokpur,Jaipur
Ashokpur,Chandigarh
Ashokpur,"New Delhi"
Bodwad,Mumbai
Bodwad,Bhopal
Bodwad,Pune
Bodwad,Indore
Bodwad,Vadodara
Bodwad,Aurangabad
Bodwad,Nagpur
Anini,Dibrugarh
Madimangalam,Coimbatore
Madimangalam,Chennai
Madimangalam,Tirupati
Madimangalam,Madurai
Madimangalam,Bengaluru
Madimangalam,Tiruchirappalli
Chikmagalur,Coimbatore
Chikmagalur,Kozhikode
Chikmagalur,Bengaluru
Chikmagalur,Dabolim
Chikmagalur,Mangalore
"Pamba Kovil Shandy",Coimbatore
"Pamba Kovil Shandy",Kozhikode
"Pamba Kovil Shandy",Madurai
"Pamba Kovil Shandy",Bengaluru
"Pamba Kovil Shandy",Tiruchirappalli
"Pamba Kovil Shandy",Thiruvananthapuram
"Pamba Kovil Shandy",Kochi
Barhmani,Patna
Barhmani,Lucknow
Barhmani,Ranchi
Barhmani,Gaya
Barhmani,Kolkata
Barhmani,Varanasi
Kota(Mathura),Dehradun
Kota(Mathura),Lucknow
Kota(Mathura),Jaipur
Kota(Mathura),Chandigarh
Kota(Mathura),"New Delhi"
Chaunrah,Lucknow
Chaunrah,"New Delhi"
Chaunrah,Varanasi
Usmanpur,Pune
Usmanpur,Hyderabad
Usmanpur,Aurangabad
Usmanpur,Nagpur
Lerua,Patna
Lerua,Ranchi
Lerua,Gaya
Lerua,Kolkata
Lerua,Varanasi
"Jalsu Nanak",Udaipur
"Jalsu Nanak",Jaipur
"Jalsu Nanak","New Delhi"
"Jalsu Nanak",Jodhpur
"Garo Hills",Guwahati
"Garo Hills",Bagdogra
"Garo Hills",Agartala
"Garo Hills",Kolkata
"Garo Hills",Imphal
Manpur,Patna
Manpur,Ranchi
Manpur,Gaya
Manpur,Kolkata
Manpur,Varanasi
Kadamalaiputhur,Chennai
Kadamalaiputhur,Tirupati
Kadamalaiputhur,Madurai
Kadamalaiputhur,Bengaluru
Kadamalaiputhur,Tiruchirappalli
Majhdia,Agartala
Majhdia,Ranchi
Majhdia,Kolkata
Annavaram,Visakhapatnam
Annavaram,Hyderabad
Chandanpur,Bhubaneshwar
Chandanpur,Kolkata
Dharahara,Patna
Dharahara,Ranchi
Dharahara,Gaya
Dharahara,Kolkata
Dharahara,Varanasi
Raisinghnagar,Amritsar
Raisinghnagar,Jammu
Raisinghnagar,Dehradun
Raisinghnagar,Jaipur
Raisinghnagar,Chandigarh
Raisinghnagar,"New Delhi"
Raisinghnagar,Jodhpur
"Khatu Khurd",Udaipur
"Khatu Khurd",Jaipur
"Khatu Khurd","New Delhi"
"Khatu Khurd",Jodhpur
Bommidi,Coimbatore
Bommidi,Chennai
Bommidi,Tirupati
Bommidi,Kozhikode
Bommidi,Madurai
Bommidi,Bengaluru
Bommidi,Tiruchirappalli
Bommidi,Kochi
Srikunth,Guwahati
Srikunth,Bagdogra
Srikunth,Patna
Srikunth,Agartala
Srikunth,Ranchi
Srikunth,Gaya
Srikunth,Kolkata
Srikantanagar,Coimbatore
Srikantanagar,Tirupati
Srikantanagar,Kozhikode
Srikantanagar,Madurai
Srikantanagar,Bengaluru
Srikantanagar,Tiruchirappalli
Srikantanagar,Mangalore
Srikantanagar,Kochi
Bohali,Mumbai
Bohali,Pune
Bohali,Hyderabad
Bohali,Dabolim
Bohali,Aurangabad
Eklingji,Udaipur
Eklingji,Ahmedabad
Eklingji,"New Delhi"
Eklingji,Jodhpur
Khandala,Mumbai
Khandala,Pune
Khandala,Vadodara
Khandala,Aurangabad
Chandrashila,Dehradun
Chandrashila,Chandigarh
Chandrashila,"New Delhi"
Rayalacheruvu,Coimbatore
Rayalacheruvu,Chennai
Rayalacheruvu,Tirupati
Rayalacheruvu,Kozhikode
Rayalacheruvu,Hyderabad
Rayalacheruvu,Bengaluru
Rayalacheruvu,Dabolim
Rayalacheruvu,Mangalore
Hilsa,Patna
Hilsa,Ranchi
Hilsa,Gaya
Hilsa,Kolkata
Hilsa,Varanasi
Tarlapadu,Chennai
Tarlapadu,Tirupati
Tarlapadu,Hyderabad
Tarlapadu,Bengaluru
Badalpur,Bhubaneshwar
Badalpur,Ranchi
Badalpur,Kolkata
Bhagesara,Patna
Bhagesara,Lucknow
Bhagesara,Gaya
Bhagesara,"New Delhi"
Bhagesara,Varanasi
Semara,Patna
Semara,Lucknow
Semara,Gaya
Semara,"New Delhi"
Semara,Varanasi
"Champa Bagan",Bhubaneshwar
"Champa Bagan",Ranchi
"Champa Bagan",Gaya
"Champa Bagan",Kolkata
Surandai,Coimbatore
Surandai,Madurai
Surandai,Bengaluru
Surandai,Tiruchirappalli
Surandai,Thiruvananthapuram
Surandai,Kochi
Payradanga,Agartala
Payradanga,Kolkata
Hariharpur,Bagdogra
Hariharpur,Patna
Hariharpur,Ranchi
Hariharpur,Gaya
Hariharpur,Kolkata
Hariharpur,Varanasi
Mayapur,Agartala
Mayapur,Ranchi
Mayapur,Kolkata
Simultala,Bagdogra
Simultala,Patna
Simultala,Ranchi
Simultala,Gaya
Simultala,Kolkata
Simultala,Varanasi
Kattangulattur(Kanchipuram),Chennai
Kattangulattur(Kanchipuram),Tirupati
Kattangulattur(Kanchipuram),Bengaluru
Kattangulattur(Kanchipuram),Tiruchirappalli
Sakri,Mumbai
Sakri,Udaipur
Sakri,Bhopal
Sakri,Pune
Sakri,Rajkot
Sakri,Ahmedabad
Sakri,Indore
Sakri,Vadodara
Sakri,Aurangabad
Kawath,Mumbai
Kawath,Udaipur
Kawath,Rajkot
Kawath,Ahmedabad
Kawath,Indore
Kawath,Vadodara
Isvi,Chennai
Isvi,Tirupati
Isvi,Pune
Isvi,Hyderabad
Isvi,Bengaluru
Isvi,Dabolim
Isvi,Mangalore
Dausa,Jaipur
Dausa,"New Delhi"
Gandhran,Amritsar
Gandhran,Jammu
Gandhran,Dehradun
Gandhran,Chandigarh
Gandhran,"New Delhi"
Bogdoi,Guwahati
Bogdoi,Dibrugarh
Bogdoi,Imphal
Ratangarh,Amritsar
Ratangarh,Dehradun
Ratangarh,Udaipur
Ratangarh,Jaipur
Ratangarh,Chandigarh
Ratangarh,"New Delhi"
Ratangarh,Jodhpur
Balrotanr,Patna
Balrotanr,Ranchi
Balrotanr,Gaya
Balrotanr,Kolkata
Balrotanr,Varanasi
"Gonchi Tironda",Bhopal
"Gonchi Tironda",Hyderabad
"Gonchi Tironda",Indore
"Gonchi Tironda",Nagpur
Cherrapunjee,Guwahati
Cherrapunjee,Agartala
Cherrapunjee,Kolkata
Cherrapunjee,Imphal
"Korari Kala",Lucknow
"Korari Kala","New Delhi"
"Korari Kala",Varanasi
Kansera,Udaipur
Kansera,Jaipur
Kansera,"New Delhi"
Kansera,Jodhpur
Baniyatora,Raipur
Baniyatora,Hyderabad
Avadi,Chennai
Avadi,Tirupati
"Gadariya Tola",Raipur
"Gadariya Tola",Patna
"Gadariya Tola",Bhopal
"Gadariya Tola",Lucknow
"Gadariya Tola",Ranchi
"Gadariya Tola",Gaya
"Gadariya Tola","New Delhi"
"Gadariya Tola",Varanasi
"Gadariya Tola",Nagpur
Haldipokhar,Patna
Haldipokhar,Bhubaneshwar
Haldipokhar,Ranchi
Haldipokhar,Gaya
Haldipokhar,Kolkata
"Dakshin Barasat",Kolkata
Manaparai(Tiruchirappalli),Coimbatore
Manaparai(Tiruchirappalli),Madurai
Manaparai(Tiruchirappalli),Bengaluru
Manaparai(Tiruchirappalli),Tiruchirappalli
Manaparai(Tiruchirappalli),Thiruvananthapuram
Manaparai(Tiruchirappalli),Kochi
Tulsitanr,Bagdogra
Tulsitanr,Patna
Tulsitanr,Ranchi
Tulsitanr,Gaya
Tulsitanr,Kolkata
Tulsitanr,Varanasi
Nankar(Rampur),Dehradun
Nankar(Rampur),Lucknow
Nankar(Rampur),Jaipur
Nankar(Rampur),Chandigarh
Nankar(Rampur),"New Delhi"
Hansiawas,Amritsar
Hansiawas,Jammu
Hansiawas,Dehradun
Hansiawas,Jaipur
Hansiawas,Chandigarh
Hansiawas,"New Delhi"
Hansiawas,Jodhpur
"Bhagsu Nag",Amritsar
"Bhagsu Nag",Jammu
"Bhagsu Nag",Dehradun
"Bhagsu Nag",Leh
"Bhagsu Nag",Srinagar
"Bhagsu Nag",Chandigarh
"Bhagsu Nag","New Delhi"
Poonthottam,Coimbatore
Poonthottam,Chennai
Poonthottam,Tirupati
Poonthottam,Madurai
Poonthottam,Bengaluru
Poonthottam,Tiruchirappalli
Shimulpur,Agartala
Shimulpur,Kolkata
Pudur,Coimbatore
Pudur,Madurai
Pudur,Bengaluru
Pudur,Tiruchirappalli
Pudur,Thiruvananthapuram
Pudur,Kochi
Biribati,Bhubaneshwar
Biribati,Kolkata
Tentuliapada,Bhubaneshwar
Tentuliapada,Ranchi
Tentuliapada,Kolkata
Lachhmanpur,Patna
Lachhmanpur,Ranchi
Lachhmanpur,Gaya
Lachhmanpur,Kolkata
Lachhmanpur,Varanasi
"Siya Kheri",Udaipur
"Siya Kheri",Ahmedabad
"Siya Kheri",Indore
"Siya Kheri","New Delhi"
"Siya Kheri",Vadodara
"Siya Kheri",Jodhpur
Sonda,Kozhikode
Sonda,Bengaluru
Sonda,Dabolim
Sonda,Mangalore
Machavaram,Chennai
Machavaram,Tirupati
Machavaram,Visakhapatnam
Machavaram,Hyderabad
Machavaram,Bengaluru
"Burha Mayang Par",Guwahati
"Burha Mayang Par",Kolkata
"Burha Mayang Par",Imphal
Bijainagar,Udaipur
Bijainagar,Bhopal
Bijainagar,Jaipur
Bijainagar,Ahmedabad
Bijainagar,Indore
Bijainagar,"New Delhi"
Bijainagar,Jodhpur
"Jo Jagabor",Mumbai
"Jo Jagabor",Udaipur
"Jo Jagabor",Rajkot
"Jo Jagabor",Ahmedabad
"Jo Jagabor",Indore
"Jo Jagabor",Vadodara
"Jo Jagabor",Jodhpur
Paramanandapur,Raipur
Paramanandapur,Visakhapatnam
Paramanandapur,Bhubaneshwar
Paramanandapur,Hyderabad
Paramanandapur,Ranchi
Paramanandapur,Nagpur
Thirukadaiyur,Coimbatore
Thirukadaiyur,Chennai
Thirukadaiyur,Tirupati
Thirukadaiyur,Madurai
Thirukadaiyur,Bengaluru
Thirukadaiyur,Tiruchirappalli
Kadiri,Coimbatore
Kadiri,Chennai
Kadiri,Tirupati
Kadiri,Kozhikode
Kadiri,Hyderabad
Kadiri,Bengaluru
Kadiri,Tiruchirappalli
Kadiri,Mangalore
Jannapura,Coimbatore
Jannapura,Kozhikode
Jannapura,Bengaluru
Jannapura,Dabolim
Jannapura,Mangalore
Samuhi,Lucknow
Samuhi,"New Delhi"
Samuhi,Varanasi
"Bara Lakha",Patna
"Bara Lakha",Bhubaneshwar
"Bara Lakha",Ranchi
"Bara Lakha",Gaya
"Bara Lakha",Kolkata
Lakshmipuram,Visakhapatnam
Lakshmipuram,Bhubaneshwar
Lakshmipuram,Hyderabad
Babugarh(Ghaziabad),Dehradun
Babugarh(Ghaziabad),Jaipur
Babugarh(Ghaziabad),Chandigarh
Babugarh(Ghaziabad),"New Delhi"
Kendujhar,Bhubaneshwar
Kendujhar,Ranchi
Kendujhar,Gaya
Kendujhar,Kolkata
Thimmaiahpalle,Chennai
Thimmaiahpalle,Tirupati
Thimmaiahpalle,Bengaluru
Thimmaiahpalle,Tiruchirappalli
"Jharo Khurd",Raipur
"Jharo Khurd",Patna
"Jharo Khurd",Lucknow
"Jharo Khurd",Ranchi
"Jharo Khurd",Gaya
"Jharo Khurd",Kolkata
"Jharo Khurd",Varanasi
Uppal,Hyderabad
Uppal,Nagpur
Wakipada,Mumbai
Wakipada,Udaipur
Wakipada,Pune
Wakipada,Rajkot
Wakipada,Ahmedabad
Wakipada,Indore
Wakipada,Vadodara
Wakipada,Aurangabad
"Katka Khan Pur",Patna
"Katka Khan Pur",Lucknow
"Katka Khan Pur",Gaya
"Katka Khan Pur","New Delhi"
"Katka Khan Pur",Varanasi
Pakra,Patna
Pakra,Bhubaneshwar
Pakra,Ranchi
Pakra,Gaya
Pakra,Kolkata
"Norozpur Goorjar",Dehradun
"Norozpur Goorjar",Jaipur
"Norozpur Goorjar",Chandigarh
"Norozpur Goorjar","New Delhi"
Bermo,Patna
Bermo,Ranchi
Bermo,Gaya
Bermo,Kolkata
Sathenpalli,Chennai
Sathenpalli,Tirupati
Sathenpalli,Visakhapatnam
Sathenpalli,Hyderabad
Okhamadhi,Mumbai
Okhamadhi,Rajkot
Okhamadhi,Ahmedabad
Okhamadhi,Vadodara
Dingroda,Mumbai
Dingroda,Udaipur
Dingroda,Bhopal
Dingroda,Indore
Gopalpur(Bardhaman),Bagdogra
Gopalpur(Bardhaman),Patna
Gopalpur(Bardhaman),Bhubaneshwar
Gopalpur(Bardhaman),Ranchi
Gopalpur(Bardhaman),Gaya
Gopalpur(Bardhaman),Kolkata
Tantpur,Dehradun
Tantpur,Bhopal
Tantpur,Lucknow
Tantpur,Jaipur
Tantpur,"New Delhi"
Mowad,Bhopal
Mowad,Hyderabad
Mowad,Indore
Mowad,Nagpur
Savarkundla,Mumbai
Savarkundla,Rajkot
Savarkundla,Ahmedabad
Savarkundla,Vadodara
Kharghar,Mumbai
Kharghar,Pune
Kharghar,Aurangabad
Gogamukh,Guwahati
Gogamukh,Dibrugarh
Gogamukh,Imphal
Dighwara,Patna
Dighwara,Ranchi
Dighwara,Gaya
Dighwara,Kolkata
Dighwara,Varanasi
Panipat,Amritsar
Panipat,Dehradun
Panipat,Jaipur
Panipat,Chandigarh
Panipat,"New Delhi"
Ladpur,Mumbai
Ladpur,Udaipur
Ladpur,Rajkot
Ladpur,Ahmedabad
Ladpur,Indore
Ladpur,Vadodara
Raigarh,Raipur
Raigarh,Bhubaneshwar
Raigarh,Ranchi
Raigarh,Gaya
Raigarh,Kolkata
Raigarh,Varanasi
Madathukulam,Coimbatore
Madathukulam,Kozhikode
Madathukulam,Madurai
Madathukulam,Bengaluru
Madathukulam,Tiruchirappalli
Madathukulam,Thiruvananthapuram
Madathukulam,Kochi
Sabulia,Visakhapatnam
Sabulia,Bhubaneshwar
Sabulia,Kolkata
Kuchaikote,Patna
Kuchaikote,Lucknow
Kuchaikote,Ranchi
Kuchaikote,Gaya
Kuchaikote,Kolkata
Kuchaikote,Varanasi
Awapur,Bagdogra
Awapur,Patna
Awapur,Ranchi
Awapur,Gaya
Awapur,Kolkata
Awapur,Varanasi
Nathukhedi,Udaipur
Nathukhedi,Bhopal
Nathukhedi,Jaipur
Nathukhedi,Ahmedabad
Nathukhedi,Indore
Nathukhedi,"New Delhi"
Nathukhedi,Vadodara
Nathukhedi,Jodhpur
Chahbacha,Bagdogra
Chahbacha,Patna
Chahbacha,Ranchi
Chahbacha,Gaya
Chahbacha,Kolkata
Chahbacha,Varanasi
"Lalang Pt I",Guwahati
"Lalang Pt I",Agartala
"Lalang Pt I",Kolkata
"Lalang Pt I",Imphal
Auroville,Coimbatore
Auroville,Chennai
Auroville,Tirupati
Auroville,Madurai
Auroville,Bengaluru
Auroville,Tiruchirappalli
Puthiragoundampalayam,Coimbatore
Puthiragoundampalayam,Chennai
Puthiragoundampalayam,Tirupati
Puthiragoundampalayam,Kozhikode
Puthiragoundampalayam,Madurai
Puthiragoundampalayam,Bengaluru
Puthiragoundampalayam,Tiruchirappalli
Puthiragoundampalayam,Kochi
Sukhpar,Mumbai
Sukhpar,Rajkot
Sukhpar,Ahmedabad
Sukhpar,Vadodara
Sirohi,Udaipur
Sirohi,Rajkot
Sirohi,Ahmedabad
Sirohi,"New Delhi"
Sirohi,Vadodara
Sirohi,Jodhpur
Pindrai,Raipur
Pindrai,Bhopal
Pindrai,Hyderabad
Pindrai,Indore
Pindrai,Varanasi
Pindrai,Nagpur
Valantharavai,Coimbatore
Valantharavai,Madurai
Valantharavai,Bengaluru
Valantharavai,Tiruchirappalli
Valantharavai,Thiruvananthapuram
Valantharavai,Kochi
Hastavaram,Chennai
Hastavaram,Tirupati
Hastavaram,Bengaluru
Puduru,Tirupati
Puduru,Hyderabad
Puduru,Bengaluru
Karauli,Bhopal
Karauli,Lucknow
Karauli,Jaipur
Karauli,"New Delhi"
Nankhas(Jhansi),Bhopal
Nankhas(Jhansi),Lucknow
Nankhas(Jhansi),Jaipur
Nankhas(Jhansi),Indore
Nankhas(Jhansi),"New Delhi"
Nankhas(Jhansi),Varanasi
Gudimetta,Chennai
Gudimetta,Tirupati
Gudimetta,Hyderabad
Gudimetta,Bengaluru
"Haitorkha Pt Ii",Guwahati
"Haitorkha Pt Ii",Agartala
"Haitorkha Pt Ii",Kolkata
"Haitorkha Pt Ii",Imphal
Thuvvur,Coimbatore
Thuvvur,Kozhikode
Thuvvur,Madurai
Thuvvur,Bengaluru
Thuvvur,Tiruchirappalli
Thuvvur,Mangalore
Thuvvur,Thiruvananthapuram
Thuvvur,Kochi
Padua,Patna
Padua,Ranchi
Padua,Gaya
Padua,Kolkata
Chataud,Raipur
Chataud,Hyderabad
Chataud,Nagpur
"Dilawarnagar Railway Station",Lucknow
"Dilawarnagar Railway Station","New Delhi"
Siddapur(Sirsi),Kozhikode
Siddapur(Sirsi),Bengaluru
Siddapur(Sirsi),Dabolim
Siddapur(Sirsi),Mangalore
Bhoke,Mumbai
Bhoke,Pune
Bhoke,Dabolim
Bhoke,Aurangabad
Bhokar,Raipur
Bhokar,Bhopal
Bhokar,Pune
Bhokar,Hyderabad
Bhokar,Indore
Bhokar,Aurangabad
Bhokar,Nagpur
Barasat,Kolkata
Binsar,Dehradun
Binsar,Lucknow
Binsar,Chandigarh
Binsar,"New Delhi"
Chandi,Bagdogra
Chandi,Patna
Chandi,Ranchi
Chandi,Gaya
Chandi,Kolkata
Golewala,Amritsar
Golewala,Jammu
Golewala,Dehradun
Golewala,Chandigarh
Golewala,"New Delhi"
Aratlakatta,Visakhapatnam
Aratlakatta,Hyderabad
Syampur,Bagdogra
Syampur,Patna
Syampur,Agartala
Syampur,Ranchi
Syampur,Gaya
Syampur,Kolkata
Devikulam,Coimbatore
Devikulam,Kozhikode
Devikulam,Madurai
Devikulam,Bengaluru
Devikulam,Tiruchirappalli
Devikulam,Thiruvananthapuram
Devikulam,Kochi
"Bc Road",Kozhikode
"Bc Road",Bengaluru
"Bc Road",Mangalore
Sendurai,Coimbatore
Sendurai,Chennai
Sendurai,Tirupati
Sendurai,Madurai
Sendurai,Bengaluru
Sendurai,Tiruchirappalli
Bolpur,Bagdogra
Bolpur,Patna
Bolpur,Agartala
Bolpur,Ranchi
Bolpur,Gaya
Bolpur,Kolkata
Diura,Dehradun
Diura,Lucknow
Diura,Jaipur
Diura,Chandigarh
Diura,"New Delhi"
"Madhuban Basaha",Bagdogra
"Madhuban Basaha",Patna
"Madhuban Basaha",Ranchi
"Madhuban Basaha",Gaya
"Madhuban Basaha",Kolkata
"Madhuban Basaha",Varanasi
Pancheshwar,Dehradun
Pancheshwar,Lucknow
Pancheshwar,Chandigarh
Pancheshwar,"New Delhi"
Bhimadole,Chennai
Bhimadole,Tirupati
Bhimadole,Visakhapatnam
Bhimadole,Hyderabad
Burla,Raipur
Burla,Visakhapatnam
Burla,Patna
Burla,Bhubaneshwar
Burla,Ranchi
Burla,Gaya
Burla,Kolkata
Burla,Varanasi
Faqarsar,Amritsar
Faqarsar,Jammu
Faqarsar,Dehradun
Faqarsar,Jaipur
Faqarsar,Chandigarh
Faqarsar,"New Delhi"
Alipurduar,Guwahati
Alipurduar,Bagdogra
Alipurduar,Agartala
Alipurduar,Kolkata
Goldinganj,Patna
Goldinganj,Ranchi
Goldinganj,Gaya
Goldinganj,Kolkata
Goldinganj,Varanasi
Puttur(Chittoor),Chennai
Puttur(Chittoor),Tirupati
Puttur(Chittoor),Bengaluru
"Karbi Anglong",Guwahati
"Karbi Anglong",Dibrugarh
"Karbi Anglong",Agartala
"Karbi Anglong",Kolkata
"Karbi Anglong",Imphal
Vagdiya(Surendranagar),Mumbai
Vagdiya(Surendranagar),Rajkot
Vagdiya(Surendranagar),Ahmedabad
Vagdiya(Surendranagar),Vadodara
"Soranv Pati",Patna
"Soranv Pati",Lucknow
"Soranv Pati",Gaya
"Soranv Pati","New Delhi"
"Soranv Pati",Varanasi
Nawada,Patna
Nawada,Ranchi
Nawada,Gaya
Nawada,Kolkata
Nawada,Varanasi
"Pindari Glacier",Dehradun
"Pindari Glacier",Lucknow
"Pindari Glacier",Chandigarh
"Pindari Glacier","New Delhi"
"Samdari Station",Udaipur
"Samdari Station","New Delhi"
"Samdari Station",Jodhpur
"Basi Marnotan",Amritsar
"Basi Marnotan",Dehradun
"Basi Marnotan",Udaipur
"Basi Marnotan",Jaipur
"Basi Marnotan",Chandigarh
"Basi Marnotan","New Delhi"
"Basi Marnotan",Jodhpur
Nelapattu,Chennai
Nelapattu,Tirupati
Nelapattu,Bengaluru
Shahpur(Betul),Bhopal
Shahpur(Betul),Hyderabad
Shahpur(Betul),Indore
Shahpur(Betul),Aurangabad
Shahpur(Betul),Nagpur
"Sirohi Road",Udaipur
"Sirohi Road",Ahmedabad
"Sirohi Road","New Delhi"
"Sirohi Road",Vadodara
"Sirohi Road",Jodhpur
Ratanpur(Birbhum),Guwahati
Ratanpur(Birbhum),Bagdogra
Ratanpur(Birbhum),Patna
Ratanpur(Birbhum),Agartala
Ratanpur(Birbhum),Ranchi
Ratanpur(Birbhum),Gaya
Ratanpur(Birbhum),Kolkata
"Sao Jose De Areal",Mumbai
"Sao Jose De Areal",Dabolim
Korauna,Patna
Korauna,Ranchi
Korauna,Gaya
Korauna,Kolkata
Korauna,Varanasi
"Kattu Mavidi",Coimbatore
"Kattu Mavidi",Chennai
"Kattu Mavidi",Madurai
"Kattu Mavidi",Tiruchirappalli
"Kattu Mavidi",Thiruvananthapuram
"Kattu Mavidi",Kochi
Shivrampur,Bhopal
Shivrampur,Lucknow
Shivrampur,Gaya
Shivrampur,"New Delhi"
Shivrampur,Varanasi
Vita,Mumbai
Vita,Pune
Vita,Dabolim
Vita,Aurangabad
Khordha,Bhubaneshwar
Khordha,Kolkata
Killannur,Coimbatore
Killannur,Kozhikode
Killannur,Madurai
Killannur,Bengaluru
Killannur,Tiruchirappalli
Killannur,Mangalore
Killannur,Thiruvananthapuram
Killannur,Kochi
Rayya,Amritsar
Rayya,Jammu
Rayya,Chandigarh
Rayya,"New Delhi"
Nidadavolu,Visakhapatnam
Nidadavolu,Hyderabad
Tishi,Mumbai
Tishi,Udaipur
Tishi,Bhopal
Tishi,Pune
Tishi,Rajkot
Tishi,Ahmedabad
Tishi,Indore
Tishi,Vadodara
Tishi,Aurangabad
Bagdogra,Bagdogra
Bagdogra,Kolkata
Sudgaon,Mumbai
Sudgaon,Bhopal
Sudgaon,Pune
Sudgaon,Indore
Sudgaon,Vadodara
Sudgaon,Aurangabad
Sudgaon,Nagpur
Ettimadi,Coimbatore
Ettimadi,Kozhikode
Ettimadi,Madurai
Ettimadi,Bengaluru
Ettimadi,Tiruchirappalli
Ettimadi,Thiruvananthapuram
Ettimadi,Kochi
"Simlawada No.1",Mumbai
"Simlawada No.1",Udaipur
"Simlawada No.1",Bhopal
"Simlawada No.1",Ahmedabad
"Simlawada No.1",Indore
"Simlawada No.1",Vadodara
Pilibhit,Dehradun
Pilibhit,Lucknow
Pilibhit,Jaipur
Pilibhit,Chandigarh
Pilibhit,"New Delhi"
"Roran Wala",Amritsar
"Roran Wala",Jammu
"Roran Wala",Dehradun
"Roran Wala",Chandigarh
"Roran Wala","New Delhi"
Bhunava,Mumbai
Bhunava,Rajkot
Bhunava,Ahmedabad
Bhunava,Vadodara
Mawar,Lucknow
Mawar,"New Delhi"
Mawar,Varanasi
Bilaspur(Chhattisgarh),Raipur
Bilaspur(Chhattisgarh),Ranchi
Bilaspur(Chhattisgarh),Kolkata
Bilaspur(Chhattisgarh),Nagpur
Etakadpur,Patna
Etakadpur,Lucknow
Etakadpur,Gaya
Etakadpur,"New Delhi"
Etakadpur,Varanasi
Damda,Patna
Damda,Bhubaneshwar
Damda,Ranchi
Damda,Gaya
Damda,Kolkata
"Pathar Chakri",Patna
"Pathar Chakri",Bhubaneshwar
"Pathar Chakri",Ranchi
"Pathar Chakri",Gaya
"Pathar Chakri",Kolkata
Karkheli,Pune
